pitch_accel	pitch angle	motor0	motor1	motor2	motor3
20.327631	95.585012	1374	1225	1374	1225
24.182528	111.277127	1392	1207	1392	1207
-18.668749	100.284839	1258	1341	1258	1341
5.837495	104.158902	1332	1267	1332	1267
-5.790241	101.148832	1298	1301	1298	1301
-0.081042	100.162423	1308	1291	1308	1291
14.714949	107.684147	1351	1248	1351	1248
-8.678305	102.726591	1288	1311	1288	1311
-1.665683	100.379896	1301	1298	1301	1298
-7.482164	96.585721	1293	1306	1293	1306
-13.401702	88.303691	1270	1329	1270	1329
11.827434	93.523425	1338	1261	1338	1261
-11.879196	86.212146	1274	1325	1274	1325
14.326517	91.169393	1336	1263	1336	1263
23.129393	102.754402	1371	1228	1371	1228
-17.851067	90.828729	1252	1347	1252	1347
23.576925	103.448653	1376	1223	1376	1223
-9.427403	96.313000	1276	1323	1276	1323
7.343548	98.257953	1322	1277	1322	1277
-13.762245	90.504742	1273	1326	1273	1326
-12.170500	81.253564	1264	1335	1264	1335
17.808811	90.004724	1355	1244	1355	1244
-0.176349	88.930601	1306	1293	1306	1293
2.338194	89.032322	1312	1287	1312	1287
1.590466	90.056980	1316	1283	1316	1283
-12.559302	80.654621	1263	1336	1263	1336
24.759619	93.837333	1377	1222	1377	1222
-12.488376	86.682868	1275	1324	1275	1324
-6.247574	81.894290	1286	1313	1286	1313
7.208667	85.174018	1327	1272	1327	1272
-4.465231	82.432950	1297	1302	1297	1302
8.323100	86.501211	1331	1268	1331	1268
-6.670253	81.921095	1287	1312	1287	1312
4.428604	83.492446	1318	1281	1318	1281
-1.940342	82.502162	1305	1294	1305	1294
9.022156	85.967338	1328	1271	1328	1271
13.495941	93.435979	1349	1250	1349	1250
-15.569801	84.406614	1265	1334	1265	1334
26.150814	97.919631	1380	1219	1380	1219
-4.530574	95.423037	1299	1300	1299	1300
7.609136	98.633337	1328	1271	1328	1271
0.399462	100.748050	1323	1276	1323	1276
-23.433405	88.038534	1248	1351	1248	1351
-18.727903	76.834410	1254	1345	1254	1345
19.406967	87.001866	1362	1237	1362	1237
16.826025	96.742368	1361	1238	1361	1238
-4.374156	94.135040	1299	1300	1299	1300
6.044346	97.774029	1330	1269	1330	1269
-1.453133	97.457808	1311	1288	1311	1288
-1.621820	97.523791	1313	1286	1313	1286
-0.989522	97.676051	1313	1286	1313	1286
5.458229	100.489807	1327	1272	1327	1272
11.062168	106.767535	1345	1254	1345	1254
-10.214388	102.911544	1294	1305	1294	1305
-8.841118	98.564154	1291	1308	1291	1308
11.729362	105.983412	1350	1249	1350	1249
-13.233811	98.681915	1276	1323	1276	1323
21.359516	110.712934	1374	1225	1374	1225
-18.675888	101.416540	1266	1333	1266	1333
20.923311	111.991847	1367	1232	1367	1232
23.915834	126.271200	1387	1212	1387	1212
-24.064226	112.418878	1245	1354	1245	1354
23.974663	127.009070	1389	1210	1389	1210
-3.558810	126.500607	1313	1286	1313	1286
3.973280	127.882612	1323	1276	1323	1276
-6.527185	126.204014	1308	1291	1308	1291
-14.489633	117.135775	1270	1329	1270	1329
21.555111	129.607487	1379	1220	1379	1220
-14.575935	123.029065	1283	1316	1283	1316
-0.218526	122.585642	1313	1286	1313	1286
6.625850	126.638770	1336	1263	1336	1263
13.132476	133.247733	1350	1249	1350	1249
-6.035431	129.752493	1299	1300	1299	1300
19.768829	140.811217	1373	1226	1373	1226
-23.923647	127.499366	1250	1349	1250	1349
18.930782	136.640382	1363	1236	1363	1236
11.022792	142.872417	1349	1250	1349	1250
-5.678737	137.797713	1292	1307	1292	1307
22.125317	150.351119	1382	1217	1382	1217
-17.810886	139.872909	1265	1334	1265	1334
12.203588	144.381857	1341	1258	1341	1258
13.034304	151.066101	1353	1246	1353	1246
-7.107723	144.089484	1283	1316	1283	1316
-0.812057	141.138017	1303	1296	1303	1296
0.612042	136.832678	1296	1303	1296	1303
-5.669965	128.781521	1276	1323	1276	1323
12.126270	128.406882	1314	1285	1314	1285
-8.499404	116.555727	1256	1343	1256	1343
19.583612	118.012834	1322	1277	1322	1277
-18.582541	98.955095	1217	1382	1217	1382
-17.165545	72.428733	1177	1422	1177	1422
25.389528	72.614276	1310	1289	1310	1289
-20.399584	50.036544	1193	1406	1193	1406
-18.970758	23.366642	1169	1430	1169	1430
22.246174	20.523933	1288	1311	1288	1311
-15.045425	-2.378750	1185	1414	1185	1414
15.220859	-14.822936	1235	1364	1235	1364
43.461990	-7.652682	1334	1265	1334	1265
-20.307293	-38.613814	1140	1459	1140	1459
31.591476	-44.468451	1264	1335	1264	1335
20.527727	-54.440761	1243	1356	1243	1356
-13.551005	-83.555299	1143	1456	1143	1456
-17.043219	-117.091393	1117	1482	1117	1482
24.804100	-126.741290	1235	1364	1235	1364
-28.411757	-167.111719	1076	1523	1076	1523
-17.039888	-200.986719	1104	1495	1104	1495
24.882008	-212.524319	1214	1385	1214	1385
-18.466808	-247.666049	1092	1507	1092	1507
-23.605808	-287.623715	1063	1536	1063	1536
26.814260	-298.907495	1204	1395	1204	1395
-26.334833	-338.110280	1060	1539	1060	1539
-26.211271	-378.792119	1047	1552	1047	1552
17.133938	-395.079494	1167	1432	1167	1432
1.206872	-419.215775	1125	1474	1125	1474
-10.758600	-451.345301	1080	1519	1080	1519
2.424830	-474.799919	1121	1478	1121	1478
4.160766	-496.529818	1126	1473	1126	1473
-6.154860	-524.513817	1092	1507	1092	1507
5.834352	-544.089460	1131	1468	1131	1468
-11.875699	-575.539923	1068	1531	1068	1531
-5.487913	-601.761675	1090	1509	1090	1509
5.846892	-620.470285	1125	1474	1125	1474
-4.611220	-645.116329	1093	1506	1093	1506
-2.143713	-666.737318	1105	1494	1105	1494
-0.634314	-684.697676	1121	1478	1121	1478
-9.560002	-718.207550	1039	1560	1039	1560
8.325800	-741.257095	1088	1511	1088	1511
-6.258748	-763.486147	1089	1510	1089	1510
13.009969	-772.054052	1156	1443	1156	1443
-8.253173	-790.762281	1103	1496	1103	1496
-20.050598	-817.012596	1062	1537	1062	1537
-13.686785	-838.960457	1081	1518	1081	1518
-4.697422	-869.289684	1035	1564	1035	1564
2.308794	-882.090473	1121	1478	1121	1478
6.956046	-895.764065	1115	1484	1115	1484
5.465296	-905.692101	1132	1467	1132	1467
-26.333509	-931.501293	1049	1550	1049	1550
3.066484	-941.897869	1125	1474	1125	1474
-27.175589	-967.745590	1045	1554	1045	1554
-0.818667	-980.781174	1107	1492	1107	1492
-21.926132	-1003.803158	1054	1545	1054	1545
-19.000969	-1025.495148	1058	1541	1058	1541
-16.366985	-1045.815372	1062	1537	1062	1537
-22.093330	-1070.573044	1037	1562	1037	1562
-17.934328	-1093.082809	1045	1554	1045	1554
-24.886433	-1118.278122	1028	1571	1028	1571
-33.459614	-1146.906376	1007	1592	1007	1592
1.431746	-1158.037949	1093	1506	1093	1506
-32.250965	-1187.923813	996	1603	996	1603
-6.472504	-1203.984165	1063	1536	1063	1536
-10.665891	-1221.354198	1054	1545	1054	1545
-29.220829	-1254.996586	968	1631	968	1631
-7.357134	-1283.815765	989	1610	989	1610
-26.678564	-1310.080338	998	1601	998	1601
-16.588226	-1330.935383	1022	1577	1022	1577
-28.427359	-1358.601761	985	1614	985	1614
-13.653934	-1378.507233	1021	1578	1021	1578
-19.169466	-1401.474094	1002	1597	1002	1597
-28.232491	-1428.778267	977	1622	977	1622
-16.537657	-1450.356293	1003	1596	1003	1596
-21.513542	-1475.420856	982	1617	982	1617
-17.648323	-1499.281979	985	1614	985	1614
-17.467180	-1522.669792	985	1614	985	1614
-19.723101	-1546.517467	979	1620	979	1620
-20.430502	-1571.927738	968	1631	968	1631
-18.039522	-1596.284008	970	1629	970	1629
-19.241598	-1636.810875	884	1715	884	1715
-12.576503	-1658.965302	973	1626	973	1626
-13.273767	-1680.853271	971	1628	971	1628
-16.594091	-1705.039024	957	1642	957	1642
-13.912878	-1726.795006	966	1633	966	1633
-21.862471	-1753.000641	941	1658	941	1658
-13.982244	-1781.944466	923	1676	923	1676
-18.774267	-1818.860054	879	1720	879	1720
-19.411444	-1849.279213	907	1692	907	1692
-16.759302	-1872.411728	940	1659	940	1659
-15.709576	-1894.088936	945	1654	945	1654
-15.106295	-1914.596748	948	1651	948	1651
-16.332487	-1936.012840	941	1658	941	1658
-21.399614	-1959.415054	928	1671	928	1671
-16.764906	-1979.824066	940	1659	940	1659
-18.494558	-2000.524902	936	1663	936	1663
-13.798669	-2018.280411	948	1651	948	1651
-19.887899	-2039.127350	930	1669	930	1669
-20.679512	-2059.591103	929	1670	929	1670
-18.182482	-2078.127861	936	1663	936	1663
-21.436047	-2097.390747	930	1669	930	1669
-20.585276	-2115.759850	932	1667	932	1667
-21.625601	-2134.585571	928	1671	928	1671
-21.901033	-2152.606392	929	1670	929	1670
-20.153561	-2168.954659	936	1663	936	1663
-20.386763	-2184.621239	937	1662	937	1662
-21.279438	-2200.437546	934	1665	934	1665
-21.791872	-2215.484238	936	1663	936	1663
-22.200138	-2230.484962	934	1665	934	1665
-22.336906	-2245.048332	935	1664	935	1664
-23.256693	-2259.977341	931	1668	931	1668
-20.785454	-2272.601128	941	1658	941	1658
-25.762154	-2288.206291	924	1675	924	1675
-21.209837	-2300.152969	940	1659	940	1659
-23.559687	-2312.897682	935	1664	935	1664
-23.651573	-2325.797462	932	1667	932	1667
-23.735825	-2338.444519	932	1667	932	1667
-22.084906	-2349.226379	940	1659	940	1659
-26.401203	-2362.042809	928	1671	928	1671
-22.451481	-2372.922325	936	1663	936	1663
-24.085957	-2384.816170	930	1669	930	1669
-24.806459	-2396.360588	930	1669	930	1669
-23.852976	-2412.715149	904	1695	904	1695
-25.978073	-2425.185394	922	1677	922	1677
-27.590870	-2438.112831	918	1681	918	1681
-24.303329	-2448.002052	931	1668	931	1668
-25.615915	-2458.294678	928	1671	928	1671
-26.668839	-2470.406532	917	1682	917	1682
-27.368582	-2486.769104	894	1705	894	1705
-26.548849	-2498.684502	915	1684	915	1684
-26.235945	-2511.615181	908	1691	908	1691
-25.400826	-2520.448112	927	1672	927	1672
-25.559858	-2528.358650	931	1668	931	1668
-27.540009	-2537.811470	922	1677	922	1677
-27.099802	-2548.072052	917	1682	917	1682
-28.012194	-2556.599426	924	1675	924	1675
-26.782932	-2563.834000	930	1669	930	1669
-26.839632	-2569.461060	937	1662	937	1662
-28.099096	-2576.920319	927	1672	927	1672
-28.647383	-2584.531975	925	1674	925	1674
-26.842173	-2590.356827	933	1666	933	1666
-26.674080	-2595.312500	937	1662	937	1662
-29.108141	-2600.519943	935	1664	935	1664
-27.031054	-2603.492928	946	1653	946	1653
-28.986721	-2608.330345	936	1663	936	1663
-27.465227	-2611.875153	942	1657	942	1657
-27.934387	-2614.485741	946	1653	946	1653
-28.893068	-2616.035271	951	1648	951	1648
-29.930042	-2617.841339	950	1649	950	1649
-28.645226	-2618.814850	954	1645	954	1645
-28.780071	-2619.153404	957	1642	957	1642
-26.611790	-2617.754745	966	1633	966	1633
-27.885933	-2615.472031	970	1629	970	1629
-29.908792	-2613.851738	967	1632	967	1632
-27.536375	-2611.042976	974	1625	974	1625
-28.181055	-2607.963371	975	1624	975	1624
-27.846344	-2604.484558	978	1621	978	1621
-29.220289	-2600.950050	979	1620	979	1620
-29.688164	-2596.218872	985	1614	985	1614
-30.103682	-2591.077232	988	1611	988	1611
-27.265730	-2584.276199	997	1602	997	1602
-26.532198	-2576.564026	1003	1596	1003	1596
-29.117714	-2569.041824	1003	1596	1003	1596
-32.844242	-2556.461716	1029	1570	1029	1570
-30.297657	-2548.977470	1005	1594	1005	1594
-29.064308	-2539.304161	1017	1582	1017	1582
-24.225168	-2526.085472	1037	1562	1037	1562
-29.344076	-2515.236473	1026	1573	1026	1573
-30.797419	-2504.234123	1028	1571	1028	1571
-31.323492	-2483.782959	1078	1521	1078	1521
-27.873566	-2468.687057	1053	1546	1053	1546
-29.760902	-2450.350952	1072	1527	1072	1527
-29.520084	-2434.571648	1061	1538	1061	1538
-28.861521	-2417.359924	1071	1528	1071	1528
-27.904427	-2399.506760	1076	1523	1076	1523
-28.052450	-2381.114769	1081	1518	1081	1518
-27.268396	-2361.814880	1088	1511	1088	1511
-26.708637	-2341.307259	1097	1502	1097	1502
-31.353306	-2322.844315	1089	1510	1089	1510
-26.938995	-2300.963593	1109	1490	1109	1490
-31.318602	-2280.934143	1102	1497	1102	1497
-27.047567	-2258.800316	1116	1483	1116	1483
-23.957874	-2233.834267	1133	1466	1133	1466
-26.343458	-2209.661102	1132	1467	1132	1467
-28.789814	-2185.267830	1137	1462	1137	1462
-24.607653	-2157.989311	1155	1444	1155	1444
-24.908730	-2130.283356	1160	1439	1160	1439
-27.207500	-2103.666496	1158	1441	1158	1441
-26.292231	-2075.831604	1168	1431	1168	1431
-20.989857	-2045.303726	1186	1413	1186	1413
-24.333918	-2015.535927	1186	1413	1186	1413
-22.786520	-1984.801102	1194	1405	1194	1405
-22.211699	-1953.004837	1204	1395	1204	1395
-27.986849	-1923.878098	1194	1405	1194	1405
-19.956888	-1890.508652	1220	1379	1220	1379
-32.525463	-1863.782883	1190	1409	1190	1409
-22.846092	-1831.664848	1221	1378	1221	1378
-21.071453	-1798.532486	1231	1368	1231	1368
-16.815752	-1763.348389	1245	1354	1245	1354
-13.081923	-1726.163483	1260	1339	1260	1339
-17.010166	-1689.603043	1262	1337	1262	1337
-13.244136	-1648.118591	1292	1307	1292	1307
-21.194393	-1610.861778	1276	1323	1276	1323
-30.287458	-1578.791428	1254	1345	1254	1345
-24.498608	-1544.672298	1269	1330	1269	1330
12.333405	-1460.284138	1530	1069	1530	1069
-28.918104	-1425.273132	1289	1310	1289	1310
-18.701818	-1386.093712	1315	1284	1315	1284
-20.771080	-1348.345375	1312	1287	1312	1287
-1.573102	-1299.473190	1374	1225	1374	1225
-3.078695	-1251.707077	1375	1224	1375	1224
-17.564219	-1184.237862	1482	1117	1482	1117
-1.036113	-1132.916546	1408	1191	1408	1191
-28.612816	-1087.615776	1384	1215	1384	1215
-17.327391	-1048.084545	1360	1239	1360	1239
8.603704	-992.638111	1447	1152	1447	1152
7.277383	-937.227058	1454	1145	1454	1145
-17.894464	-896.824360	1384	1215	1384	1215
-6.076599	-849.237728	1426	1173	1426	1173
-2.366009	-798.780107	1447	1152	1447	1152
-6.419586	-746.137571	1465	1134	1465	1134
0.415623	-694.381285	1467	1132	1467	1132
-3.228134	-645.482635	1459	1140	1459	1140
0.152460	-593.299198	1483	1116	1483	1116
-5.328352	-545.263672	1468	1131	1468	1131
4.083586	-490.708637	1508	1091	1508	1091
0.357898	-439.306068	1499	1100	1499	1100
5.665238	-338.667512	1758	841	1758	841
-1.670731	-282.324862	1544	1055	1544	1055
4.405377	-227.258706	1545	1054	1545	1054
1.365914	-172.519374	1550	1049	1550	1049
5.909489	-115.761888	1568	1031	1568	1031
-3.207560	-62.139642	1559	1040	1559	1040
7.514049	-4.694798	1586	1013	1586	1013
6.399435	52.066863	1589	1010	1589	1010
6.332951	109.013498	1598	1001	1598	1001
3.982543	167.920387	1615	984	1615	984
2.700902	224.668646	1612	987	1612	987
4.564827	281.391597	1619	980	1619	980
6.648492	340.446138	1638	961	1638	961
7.002262	399.596047	1647	952	1647	952
4.925087	458.586740	1654	945	1654	945
4.831640	516.650772	1656	943	1656	943
8.159395	576.845026	1675	924	1675	924
14.654890	641.565657	1706	893	1706	893
4.108132	700.973701	1687	912	1687	912
5.182105	804.853916	1923	676	1923	676
10.109755	867.586422	1725	874	1725	874
10.436597	930.640316	1735	864	1735	864
5.770423	990.478039	1727	872	1727	872
-1.799784	1045.474815	1710	889	1710	889
16.976143	1110.859966	1770	829	1770	829
11.379885	1217.796612	1992	607	1992	607
-1.462431	1272.699261	1739	860	1739	860
10.183780	1343.536472	1828	771	1828	771
13.770357	1405.940533	1794	805	1794	805
3.301728	1463.228321	1776	823	1776	823
-8.448320	1510.039616	1730	869	1730	869
16.523649	1568.496799	1795	804	1795	804
9.626490	1622.033691	1778	821	1778	821
18.489702	1681.001472	1813	786	1813	786
8.957421	1733.257103	1786	813	1786	813
10.016483	1784.063721	1785	814	1785	814
-18.682425	1817.320251	1702	897	1702	897
13.285315	1869.309044	1802	797	1802	797
5.863242	1912.051201	1762	837	1762	837
32.774815	1966.570854	1828	771	1828	771
16.982056	2012.923241	1793	806	1793	806
17.054552	2058.690643	1796	803	1796	803
1.458442	2094.266891	1750	849	1750	849
13.027492	2132.811546	1769	830	1769	830
6.878555	2166.905594	1752	847	1752	847
5.041088	2198.594856	1744	855	1744	855
12.372924	2232.767868	1761	838	1761	838
13.485394	2265.412331	1757	842	1757	842
14.428773	2297.718239	1760	839	1760	839
18.982916	2331.107521	1770	829	1770	829
15.756657	2361.445045	1758	841	1758	841
16.763954	2391.016006	1758	841	1758	841
21.112415	2422.425842	1772	827	1772	827
17.449308	2450.740623	1760	839	1760	839
17.265596	2477.528000	1756	843	1756	843
20.547390	2503.886223	1757	842	1757	842
24.463932	2531.159210	1765	834	1765	834
27.021217	2557.746887	1765	834	1765	834
22.478151	2580.834579	1751	848	1751	848
24.002882	2604.104233	1755	844	1755	844
23.560516	2639.401054	1819	780	1819	780
29.037373	2661.251068	1755	844	1755	844
28.839426	2681.573677	1750	849	1750	849
29.360317	2701.618767	1751	848	1751	848
30.097158	2720.199394	1746	853	1746	853
33.830040	2740.683174	1758	841	1758	841
35.273182	2761.771202	1764	835	1764	835
36.920319	2792.608452	1817	782	1817	782
36.702065	2813.306808	1769	830	1769	830
40.311611	2839.580917	1800	799	1800	799
38.490772	2860.167503	1775	824	1775	824
44.366196	2883.419228	1791	808	1791	808
44.466633	2906.684685	1794	805	1794	805
47.641102	2932.106018	1808	791	1808	791
46.915127	2958.069992	1814	785	1814	785
45.198048	2982.529640	1810	789	1810	789
47.936455	3009.020996	1823	776	1823	776
49.750378	3036.474609	1832	767	1832	767
46.993004	3062.132645	1826	773	1826	773
48.296326	3089.186478	1837	762	1837	762
47.996597	3116.140366	1840	759	1840	759
51.393063	3156.732750	1913	686	1913	686
49.833363	3192.601204	1894	705	1894	705
51.838093	3222.219849	1867	732	1867	732
47.240536	3248.567963	1854	745	1854	745
50.655773	3277.040863	1868	731	1868	731
48.359749	3304.407501	1866	733	1866	733
46.349514	3330.300903	1862	737	1862	737
45.223999	3355.485153	1862	737	1862	737
42.449741	3378.646088	1855	744	1855	744
41.975822	3400.911713	1853	746	1853	746
42.564320	3422.673416	1854	745	1854	745
43.026340	3444.302750	1856	743	1856	743
40.261845	3463.540268	1846	753	1846	753
37.856510	3482.435989	1847	752	1847	752
39.585686	3498.938370	1837	762	1837	762
36.216957	3512.749100	1826	773	1826	773
38.806000	3527.284241	1831	768	1831	768
35.963036	3538.854218	1818	781	1818	781
32.461708	3547.153473	1803	796	1803	796
35.020500	3555.290604	1803	796	1803	796
33.864731	3565.674210	1815	784	1815	784
29.979183	3568.876648	1780	819	1780	819
29.555672	3569.792557	1769	830	1769	830
29.674984	3569.303131	1762	837	1762	837
29.667204	3567.539978	1755	844	1755	844
29.226944	3564.414597	1748	851	1748	851
30.711138	3559.492111	1738	861	1738	861
29.185127	3551.845551	1724	875	1724	875
27.861345	3541.468811	1709	890	1709	890
31.027262	3532.089233	1713	886	1713	886
29.071285	3521.892166	1707	892	1707	892
26.783031	3507.730484	1685	914	1685	914
29.179045	3493.033218	1681	918	1681	918
29.181843	3477.858734	1677	922	1677	922
30.064920	3461.837387	1670	929	1670	929
29.069624	3444.493484	1661	938	1661	938
29.900042	3426.604462	1656	943	1656	943
29.078083	3407.445145	1647	952	1647	952
28.361202	3387.416458	1641	958	1641	958
29.067802	3366.708755	1634	965	1634	965
28.824627	3344.862366	1626	973	1626	973
30.044107	3323.674393	1626	973	1626	973
29.882242	3301.765060	1620	979	1620	979
27.835922	3278.395081	1610	989	1610	989
29.520721	3254.776764	1605	994	1605	994
29.849331	3231.449890	1604	995	1604	995
30.087439	3208.578110	1603	996	1603	996
30.471746	3185.303497	1598	1001	1598	1001
29.937471	3160.443306	1587	1012	1587	1012
28.575865	3136.064720	1586	1013	1586	1013
30.145805	3112.404251	1587	1012	1587	1012
29.318472	3088.109398	1580	1019	1580	1019
28.367788	3062.314415	1569	1030	1569	1030
31.213617	3039.211082	1580	1019	1580	1019
32.782814	3016.913795	1581	1018	1581	1018
30.779722	2994.308853	1577	1022	1577	1022
30.032593	2971.277809	1571	1028	1571	1028
29.873074	2947.978401	1567	1032	1567	1032
31.454565	2925.850296	1570	1029	1570	1029
28.487108	2901.975441	1558	1041	1558	1041
25.823853	2857.284546	1448	1151	1448	1151
24.932640	2828.773308	1526	1073	1526	1073
26.402199	2801.229286	1527	1072	1527	1072
23.157921	2770.807076	1508	1091	1508	1091
23.851303	2740.050507	1503	1096	1503	1096
30.874922	2713.437653	1520	1079	1520	1079
29.008768	2662.258339	1391	1208	1391	1208
22.204361	2627.832413	1470	1129	1470	1129
25.827518	2587.967110	1438	1161	1438	1161
24.834768	2537.891197	1380	1219	1380	1219
26.463165	2504.002190	1456	1143	1456	1143
22.221773	2467.702675	1440	1159	1440	1159
26.996824	2433.566666	1446	1153	1446	1153
24.969131	2397.808838	1433	1166	1433	1166
21.843861	2360.461998	1420	1179	1420	1179
22.850311	2323.715973	1419	1180	1419	1180
23.681562	2286.706161	1413	1186	1413	1186
25.399485	2233.218002	1323	1276	1323	1276
30.367350	2173.854446	1286	1313	1286	1313
27.022663	2136.572456	1392	1207	1392	1207
34.303272	2103.142166	1406	1193	1406	1193
28.687880	2068.155098	1394	1205	1394	1205
40.137798	2041.320992	1431	1168	1431	1168
30.825417	2011.366844	1412	1187	1412	1187
19.550360	1975.670815	1379	1220	1379	1220
14.713046	1936.422729	1356	1243	1356	1243
12.710226	1896.145058	1345	1254	1345	1254
9.328248	1853.157997	1326	1273	1326	1273
19.024851	1815.692329	1349	1250	1349	1250
18.712246	1777.630424	1341	1258	1341	1258
43.270363	1753.882408	1409	1190	1409	1190
41.738731	1731.078529	1411	1188	1411	1188
19.922159	1697.761345	1354	1245	1354	1245
17.768703	1662.975883	1342	1257	1342	1257
11.687031	1625.061798	1322	1277	1322	1277
12.625998	1588.325787	1323	1276	1323	1276
32.701565	1562.033081	1372	1227	1372	1227
23.070641	1532.527065	1352	1247	1352	1247
16.639414	1481.325722	1237	1362	1237	1362
30.053524	1455.338860	1359	1240	1359	1240
8.831579	1419.846725	1307	1292	1307	1292
4.834084	1380.730438	1284	1315	1284	1315
13.214282	1346.488857	1304	1295	1304	1295
17.522367	1315.672588	1317	1282	1317	1282
19.983835	1262.044144	1196	1403	1196	1403
15.911005	1229.208088	1296	1303	1296	1303
13.588407	1189.862728	1258	1341	1258	1341
5.830999	1153.072834	1266	1333	1266	1333
5.716620	1115.927505	1259	1340	1259	1340
15.463054	1085.006905	1286	1313	1286	1313
13.765631	1049.788761	1260	1339	1260	1339
-2.405844	1008.210659	1223	1376	1223	1376
8.514369	970.402622	1237	1362	1237	1362
8.910957	935.371494	1246	1353	1246	1353
6.696879	897.649097	1228	1371	1228	1371
-6.246315	853.545856	1191	1408	1191	1408
9.079105	816.525364	1221	1378	1221	1378
-1.981431	774.643373	1191	1408	1191	1408
-3.431838	730.282068	1173	1426	1173	1426
0.693940	686.929417	1173	1426	1173	1426
-5.553541	640.468407	1151	1448	1151	1448
-8.762488	591.792059	1134	1465	1134	1465
4.630936	550.353909	1164	1435	1164	1435
1.736708	506.837273	1148	1451	1148	1451
-7.837533	456.071186	1106	1493	1106	1493
7.414281	415.730810	1152	1447	1152	1447
-23.550962	357.226872	1054	1545	1054	1545
5.882352	316.119003	1136	1463	1136	1463
-11.512970	266.222954	1085	1514	1085	1514
14.074797	230.687332	1152	1447	1152	1447
-9.693215	183.714855	1089	1510	1089	1510
1.773308	142.452109	1112	1487	1112	1487
-13.095871	92.535698	1062	1537	1062	1537
-14.833048	40.323907	1044	1555	1044	1555
2.221987	-0.589988	1095	1504	1095	1504
-4.618354	-45.564663	1069	1530	1069	1530
15.730196	-77.317917	1131	1468	1131	1468
-16.529882	-126.637316	1037	1562	1037	1562
8.862642	-179.520428	1012	1587	1012	1587
17.782751	-207.356524	1134	1465	1134	1465
-20.234499	-258.326697	1012	1587	1012	1587
5.302446	-294.279456	1082	1517	1082	1517
28.547567	-313.615870	1162	1437	1162	1437
-11.689029	-354.720378	1048	1551	1048	1551
-10.655558	-416.644764	936	1663	936	1663
0.787635	-447.652149	1087	1512	1087	1512
-15.750772	-494.761086	1000	1599	1000	1599
6.232935	-520.723486	1102	1497	1102	1497
3.868728	-544.016409	1112	1487	1112	1487
5.424785	-565.019512	1121	1478	1121	1478
-6.253605	-590.036821	1098	1501	1098	1501
-1.981806	-611.692715	1112	1487	1112	1487
-11.791836	-634.561396	1103	1496	1103	1496
-14.779739	-659.317493	1090	1509	1090	1509
-11.600391	-680.973530	1103	1496	1103	1496
14.032783	-700.840139	1109	1490	1109	1490
-10.250760	-719.135427	1115	1484	1115	1484
-32.329124	-744.562101	1076	1523	1076	1523
-10.137726	-756.424379	1142	1457	1142	1457
-26.614157	-777.680540	1092	1507	1092	1507
-3.741625	-784.684420	1162	1437	1162	1437
-10.415016	-792.344093	1158	1441	1158	1441
6.498261	-790.861464	1204	1395	1204	1395
-4.577289	-792.791033	1187	1412	1187	1412
10.737565	-783.873034	1242	1357	1242	1357
-10.788912	-783.977985	1197	1402	1197	1402
16.614399	-770.042944	1269	1330	1269	1330
-25.697811	-776.293135	1167	1432	1167	1432
16.150564	-760.137033	1281	1318	1281	1318
-13.486297	-756.827211	1217	1382	1217	1382
-2.844784	-745.303154	1260	1339	1260	1339
-23.122269	-743.946886	1209	1390	1209	1390
-22.503952	-743.174458	1207	1392	1207	1392
-21.972023	-742.846632	1204	1395	1204	1395
-23.144358	-742.654800	1204	1395	1204	1395
-6.559986	-734.357548	1245	1354	1245	1354
2.256853	-718.671227	1284	1315	1284	1315
-9.425737	-704.922056	1276	1323	1276	1323
-5.673044	-693.379402	1267	1332	1267	1332
-20.749929	-688.185024	1236	1363	1236	1363
7.008782	-668.436337	1311	1288	1311	1288
2.808994	-650.336695	1305	1294	1305	1294
-38.559944	-655.291224	1189	1410	1189	1410
-3.846551	-631.445885	1336	1263	1336	1263
-11.410831	-621.492958	1268	1331	1268	1331
-23.414474	-615.298128	1250	1349	1250	1349
-16.189690	-609.612370	1249	1350	1249	1350
-7.679865	-598.774958	1276	1323	1276	1323
-6.223223	-586.431503	1285	1314	1285	1314
-26.452650	-587.092447	1220	1379	1220	1379
-14.445601	-580.898142	1255	1344	1255	1344
-14.247156	-574.383116	1257	1342	1257	1342
9.050607	-553.540707	1331	1268	1331	1268
-32.553974	-557.344103	1208	1391	1208	1391
-13.122318	-549.583864	1267	1332	1267	1332
-0.972167	-533.536243	1310	1289	1310	1289
11.690067	-510.819674	1346	1253	1346	1253
-40.276722	-515.965509	1207	1392	1207	1392
-21.700478	-511.950970	1253	1346	1253	1346
9.613757	-490.088654	1345	1254	1345	1254
-4.148593	-476.010704	1308	1291	1308	1291
-34.827885	-479.055548	1222	1377	1222	1377
-28.986111	-480.099821	1232	1367	1232	1367
23.583319	-451.775360	1382	1217	1382	1217
-8.635349	-441.543293	1293	1306	1293	1306
-19.117241	-436.776781	1266	1333	1266	1333
-19.768929	-435.200500	1251	1348	1251	1348
16.332178	-412.714434	1358	1241	1358	1241
-10.697800	-404.876995	1286	1313	1286	1313
-5.740984	-396.382713	1290	1309	1290	1309
19.209461	-373.549676	1365	1234	1365	1234
-24.765404	-372.504354	1256	1343	1256	1343
-20.660553	-370.885134	1259	1340	1259	1340
11.768918	-352.756500	1344	1255	1344	1255
12.054794	-333.541036	1352	1247	1352	1247
-15.631300	-329.471564	1277	1322	1277	1322
-4.486856	-318.535662	1313	1286	1313	1286
